ProbeID	Name	Control_1	Control_2	Control_3	Grp78KO_1	Grp78KO_2	Grp78KO_3
Gm26313	GM26313	0	0	0	0	0	0
Gm26314	GM26314	0	0	0	0	0	0
Gm26315	GM26315	0	0	0	0	0	0
Gm26316	GM26316	0	0	0	0.007774319	0	0
Gm26317	GM26317	0	0	0	0	0	0
Gm26318	GM26318	0	0	0	0	0	0
Gm26320	GM26320	0	0	0	0	0	0
Gm26321	GM26321	0	0	0	0	0	0
Gm26323	GM26323	0	0	0	0	0	0
Gm26324	GM26324	0	0	0	0	0	0
Gm26325	GM26325	0	0	0	0	0	0
Gm26326	GM26326	0	0	0	0	0	0
Gm26327	GM26327	0	0	0	0	0	0
Gm26328	GM26328	0	0	0	0	0	0
Gm26329	GM26329	0	0	0	0	0	0
Gm26330	GM26330	0	0	0	0	0	0
Gm26331	GM26331	0	0	0	0	0	0
Gm26332	GM26332	0	0	0	0	0	0
Gm26334	GM26334	0	0	0	0	0	0
Gm26335	GM26335	0	0	0	0	0	0
Gm26336	GM26336	0	0	0	0	0	0
Gm26337	GM26337	0	0	0	0	0	0
Gm26338	GM26338	0	0	0	0	0	0
Gm26339	GM26339	0	0	0	0	0	0
Gm26340	GM26340	0	0	0	0	0	0
Gm26341	GM26341	0	0	0	0	0	0
Gm26342	GM26342	0	0	0	0	0	0
Gm26343	GM26343	0	0	0	0	0	0
Gm26344	GM26344	0	0	0	0	0	0
Gm26345	GM26345	0	0	0	0	0	0
Gm26346	GM26346	0	0	0	0	0	0
Gm26347	GM26347	0	0	0	0	0	0
Gm26348	GM26348	0	0	0	0	0	0
Gm26349	GM26349	0	0	0	0	0	0
Gm26350	GM26350	0	0	0	0	0	0
Gm26351	GM26351	0	0	0	0	0	0
Gm26352	GM26352	0	0	0	0	0	0
Gm26353	GM26353	0	0	0	0	0	0
Gm26354	GM26354	0	0	0	0	0	0
Gm26355	GM26355	0	0	0	0	0	0
Gm26356	GM26356	0	0	0	0	0	0
Gm26357	GM26357	0	0	0	0	0	0
Gm26358	GM26358	0	0	0	0	0	0
Gm26359	GM26359	0	0	0	0	0	0
Gm26360	GM26360	0	0	0	0	0	0
Gm26361	GM26361	0	0	0	0	0	0
Gm26362	GM26362	0	0	0	0	0	0
Gm26363	GM26363	0	0	0	0	0	0
Gm26365	GM26365	0	0	0	0	0	0
Gm26366	GM26366	0	0	0	0	0	0
Gm26367	GM26367	0	0	0	0	0	0
Gm26368	GM26368	0	0	0	0	0	0
Gm26369	GM26369	0	0	0	0	0	0
Gm26371	GM26371	0	0	0	0	0	0
Gm26372	GM26372	0	0	0	0	0	0
Gm26373	GM26373	0	0	0	0	0	0
Gm26374	GM26374	0	0	0	0	0	0
Gm26375	GM26375	0	0	0	0	0	0
Gm26376	GM26376	0	0	0	0	0	0
Gm26377	GM26377	0	0	0	0	0	0
Gm26378	GM26378	0	0	0	0	0	0
Gm26379_1	GM26379_1	0	0	0	0	0	0
Gm26379_2	GM26379_2	0	0	0	0	0	0
Gm26381	GM26381	0	0	0	0	0	0
Gm26384	GM26384	0	0	0	0.007774319	0	0
Gm26386	GM26386	0	0	0	0	0	0
Gm26387	GM26387	0	0	0	0	0	0
Gm26389	GM26389	0	0	0	0	0	0
Gm2639	GM2639	0	0	0	0	0	0
Gm26390	GM26390	0	0	0	0	0	0
Gm26391	GM26391	0	0	0	0	0	0
Gm26392	GM26392	0	0	0	0	0	0
Gm26393	GM26393	0	0	0	0	0	0
Gm26394	GM26394	0	0	0	0	0	0
Gm26395	GM26395	0	0	0	0	0	0
Gm26396	GM26396	0	0	0	0	0	0
Gm26397	GM26397	0	0	0	0	0	0
Gm26398	GM26398	0	0	0	0	0	0
Gm26399	GM26399	0	0	0	0	0	0
Gm26400	GM26400	0	0	0	0	0	0
Gm26401	GM26401	0	0	0	0	0	0
Gm26402	GM26402	0	0	0	0	0	0
Gm26403	GM26403	0	0	0	0	0	0
Gm26404	GM26404	0	0	0	0	0	0
Gm26405	GM26405	0	0	0	0	0	0
Gm26406	GM26406	0	0	0	0	0	0
Gm26407	GM26407	0	0	0.014791441	0	0	0
Gm26408	GM26408	0	0	0	0	0	0
Gm26409	GM26409	0	0	0	0	0	0
Gm26410	GM26410	0	0	0	0	0	0
Gm26411	GM26411	0	0	0	0	0	0
Gm26412	GM26412	0	0	0	0	0	0
Gm26413_1	GM26413_1	0	0	0	0	0	0
Gm26413_2	GM26413_2	0	0	0	0	0	0
Gm26414	GM26414	0	0	0	0	0	0
Gm26415	GM26415	0	0	0	0	0	0
Gm26416	GM26416	0	0	0	0	0	0
Gm26417	GM26417	0	0	0	0	0	0
Gm26418	GM26418	0	0	0	0	0	0
Gm26419	GM26419	0	0	0	0	0	0
Gm26420	GM26420	0	0	0	0	0	0
Gm26421	GM26421	0	0	0	0	0	0
Gm26422	GM26422	0	0	0	0	0	0
Gm26423	GM26423	0	0	0	0	0	0
Gm26424	GM26424	0	0	0	0	0	0
Gm26425	GM26425	0	0	0	0	0	0
Gm26426	GM26426	0	0	0	0	0	0
Gm26427	GM26427	0	0	0	0	0	0
Gm26429	GM26429	0	0	0	0	0	0
Gm26430	GM26430	0	0	0	0	0	0
Gm26431	GM26431	0	0	0	0	0	0
Gm26432	GM26432	0	0	0	0	0	0
Gm26433	GM26433	0	0	0	0	0	0
Gm26434	GM26434	0	0	0	0	0	0
Gm26435	GM26435	0	0	0	0	0	0
Gm26436	GM26436	0	0	0	0	0	0
Gm26437	GM26437	0	0	0	0	0	0
Gm26438	GM26438	0	0	0	0	0	0
Gm26439	GM26439	0	0	0	0	0	0
Gm26440	GM26440	0	0	0	0	0	0
Gm26441	GM26441	0	0	0	0	0	0
Gm26442	GM26442	0	0	0	0	0	0
Gm26443	GM26443	0	0	0	0	0	0
Gm26444	GM26444	0	0	0	0	0	0
Gm26445	GM26445	0	0	0	0	0	0
Gm26446	GM26446	0	0	0	0	0	0
Gm26447	GM26447	0	0	0	0	0	0
Gm26448	GM26448	0	0	0	0	0	0
Gm26449	GM26449	0	0	0	0	0	0
Gm26454	GM26454	0	0	0	0	0	0
Gm26455	GM26455	0	0	0	0	0	0
Gm26456	GM26456	0	0	0	0	0	0
Gm26457_1	GM26457_1	0	0	0	0	0	0
Gm26457_2	GM26457_2	0	0	0	0	0	0
Gm26458	GM26458	0	0	0	0	0	0
Gm26460	GM26460	0	0	0	0	0	0
Gm26461	GM26461	0	0	0	0	0	0
Gm26463	GM26463	0	0	0	0	0	0
Gm26464	GM26464	0	0	0	0	0	0
Gm26465	GM26465	0	0	0	0	0	0
Gm26466	GM26466	0	0	0	0	0	0
Gm26467	GM26467	0	0	0	0	0	0
Gm26468	GM26468	0	0	0	0	0	0
Gm26469	GM26469	0	0	0	0	0	0
Gm26472	GM26472	0	0	0	0	0	0
Gm26473	GM26473	0	0	0	0	0	0
Gm26474	GM26474	0	0	0	0	0	0
Gm26475	GM26475	0	0	0	0	0	0
Gm26476	GM26476	0	0	0	0	0	0
Gm26477	GM26477	0	0	0	0	0	0
Gm26478	GM26478	0	0	0	0	0	0
Gm26479	GM26479	0	0	0	0	0	0
Gm26480	GM26480	0	0	0	0	0	0
Gm26482	GM26482	0	0	0	0	0	0
Gm26483	GM26483	0	0	0	0	0	0
Gm26484	GM26484	0	0	0	0	0	0
Gm26485	GM26485	0	0	0	0	0	0
Gm26486	GM26486	0	0	0	0	0	0
Gm26487	GM26487	0	0	0	0	0	0
Gm26488	GM26488	0	0	0	0	0	0
Gm26489	GM26489	0	0	0	0	0	0
Gm26490	GM26490	0	0	0	0	0	0
Gm26491	GM26491	0	0	0	0	0	0
Gm26493	GM26493	0	0	0	0	0	0
Gm26494	GM26494	0	0	0	0	0	0
Gm26495	GM26495	0	0	0	0	0	0
Gm26496	GM26496	0	0	0	0	0	0
Gm26497	GM26497	0	0	0	0	0	0
Gm26498	GM26498	0	0	0	0	0	0
Gm26499	GM26499	0	0	0	0	0	0
Gm26500	GM26500	0	0	0	0	0	0
Gm26501	GM26501	0	0	0	0	0	0
Gm26502	GM26502	0	0	0	0	0	0
Gm26504	GM26504	0	0	0	0	0	0
Gm26505	GM26505	0	0	0	0	0	0
Gm26506	GM26506	0	0	0	0	0	0
Gm26507	GM26507	0.015124873	0.0393441	0.07186184	0	0	0.016104057
Gm26508	GM26508	0	0	0	0	0	0
Gm26509	GM26509	0	0	0	0.015488665	0	0
Gm2651	GM2651	0	0	0	0	0	0
Gm26510	GM26510	0.20587328	0.24232657	0.1832949	0.4608029	0.4269864	0.44993162
Gm26511	GM26511	0.1285326	0.089504965	0.057896674	0.12458519	0.07811678	0.09294972
Gm26512	GM26512	0.06632996	0.019865531	0.1894786	0.2657279	0.20350513	0.10031922
Gm26513	GM26513	0	0	0	0	0	0
Gm26514	GM26514	0.09445429	0.052122165	0.06490364	0.067884386	0.07811678	0.15043887
Gm26515	GM26515	0	0	0.014791441	0.3238401	0.32800022	0.114897266
Gm26516	GM26516	0.059173528	0.052122165	0.10594464	0.015488665	0.07811678	0.10763481
Gm26517	GM26517	0.044705167	0.026400635	0.043733716	0.023143955	0	0.07050964
Gm26518	GM26518	0.29482865	0.33738846	0.4860356	0.4851197	0.46171802	0.40222654
Gm26519	GM26519	0	0	0	0	0	0
Gm26520	GM26520	0.015124873	0.006665789	0	0.007774319	0.008987152	0.016104057
Gm26521	GM26521	0	0.0393441	0.036576297	0	0	0.04755443
Gm26522	GM26522	0.21820122	0.2527694	0.3274573	0.030741084	0.11901535	0.10763481
Gm26523	GM26523	0	0	0	0	0	0
Gm26524	GM26524	0	0.013287439	0	0.007774319	0.017894255	0
Gm26525	GM26525	0.059173528	0.052122165	0.07186184	0.08952568	0.07811678	0.016104057
Gm26526	GM26526	0.5533861	0.7841178	0.7361111	0.33506805	0.41513586	0.31135556
Gm26527	GM26527	0	0	0	0	0	0.078045756
Gm26528	GM26528	0	0	0	0	0	0
Gm26530	GM26530	0.044705167	0.0393441	0.057896674	0.13145196	0.06973244	0.09294972
Gm26531	GM26531	0.030024389	0.026400635	0.06490364	0.015488665	0	0.016104057
Gm26532	GM26532	0.4124635	0.6327724	0.8474435	0.38408965	0.2814092	0.6164321
Gm26533	GM26533	0.26019016	0.2048931	0.17081158	0.37875998	0.23254092	0.3290348
Gm26534	GM26534	1.5302778	1.4579662	1.4945027	0.79638964	0.68512243	0.9298595
Gm26535	GM26535	0.015124873	0	0.014791441	0	0	0.031952877
Gm26536	GM26536	0.015124873	0.013287439	0.043733716	0	0	0.016104057
Gm26537	GM26537	0	0	0	0	0	0.016104057
Gm26538	GM26538	0.022602381	0.052122165	0.043733716	0	0.044149213	0.085525505
Gm26540	GM26540	0.03739172	0	0	0	0.02672272	0
Gm26541	GM26541	0.37651336	0.52009153	0.6308361	0.39991033	0.34092274	0.38580534
Gm26542	GM26542	0.9437903	1.0529059	1.1786882	1.2631377	1.1890614	1.3562502
Gm26543	GM26543	0.030024389	0	0	0.015488665	0	0.016104057
Gm26544	GM26544	0.022602381	0.006665789	0	0	0	0.024059866
Gm26545	GM26545	0.108225286	0.013287439	0.09922037	0.06056527	0.035473924	0.016104057
Gm26546	GM26546	0.49937606	0.6538613	0.80171615	0.4608029	0.2607574	0.7084722
Gm26547	GM26547	0	0.013287439	0	0	0	0
Gm26548	GM26548	0	0	0	0	0	0
Gm26549	GM26549	0.5131545	0.6363182	0.39493975	0.40512875	0.4786417	0.5247067
Gm26550	GM26550	0.03739172	0.077198654	0.043733716	0.08952568	0.035473924	0.12926584
Gm26551	GM26551	1.8778882	1.9225935	1.8246429	1.6469417	1.602039	1.7768004
Gm26552	GM26552	0.007591032	0	0	0	0	0.008084445
Gm26553	GM26553	0	0	0	0	0	0
Gm26554	GM26554	0.030024389	0.013287439	0.014791441	0.023143955	0	0.016104057
Gm26555	GM26555	1.8016479	1.865235	1.9031856	1.8685417	1.9540992	2.053368
Gm26556	GM26556	0	0	0	0	0	0
Gm26557	GM26557	0	0	0	0	0	0
Gm26558	GM26558	0.37651336	0.42419285	0.28354624	0.32946986	0.41513586	0.5294984
Gm26559	GM26559	0.29482865	0.27840918	0.46753496	0.4257343	0.44450298	0.47042465
Gm26560	GM26560	0	0	0.014791441	0	0	0
Gm26561	GM26561	5.7141104	5.7974257	6.0836077	5.7996	5.708333	5.127891
Gm26562	GM26562	0	0	0	0	0	0
Gm26563	GM26563	0.030024389	0.058450487	0.043733716	0.030741084	0.035473924	0.016104057
Gm26564	GM26564	0.1285326	0.34214988	0.27226046	0.4851197	0.2676888	0.26884636
Gm26565	GM26565	0.007591032	0.026400635	0.014791441	0	0.017894255	0.024059866
Gm26566	GM26566	0.97301203	1.190071	1.1341547	1.1875228	0.8561792	0.98288184
Gm26568	GM26568	0.015124873	0	0	0	0	0
Gm26569	GM26569	0.8506232	0.7871664	0.97327656	1.0052627	1.0570097	0.91045374
Gm26570	GM26570	0	0	0	0	0	0
Gm26571	GM26571	0.015124873	0.077198654	0.14536747	0.12458519	0.06973244	0.122107364
Gm26573	GM26573	2.452914	2.4223974	2.695544	2.58542	2.6358156	2.7060297
Gm26574	GM26574	0.015124873	0.026400635	0.029367281	0.06056527	0	0.031952877
Gm26575	GM26575	0	0	0	0	0	0
Gm26576	GM26576	0.015124873	0.0393441	0.06490364	0.04576436	0.035473924	0.04755443
Gm26577	GM26577	0	0.026400635	0.022105917	0.015488665	0	0.031952877
Gm26578	GM26578	0.33922243	0.31323504	0.33814025	0.69264257	0.48976707	0.47548294
Gm26579	GM26579	0	0	0	0	0	0
Gm26580	GM26580	0.044705167	0.006665789	0.057896674	0.030741084	0	0
Gm26581	GM26581	0	0	0	0	0	0
Gm26582	GM26582	0.48070446	0.45860186	0.65434676	0.24150327	0.15830675	0.4905061
Gm26583	GM26583	0.42748368	0.44583684	0.5737281	0.66493225	0.67137784	0.67183733
Gm26584	GM26584	0.007591032	0.013287439	0.029367281	0.04576436	0.035473924	0.085525505
Gm26585	GM26585	0.007591032	0	0	0	0	0
Gm26586	GM26586	0.10136349	0.18285611	0.23761812	0.07515031	0.09467747	0.20480195
Gm26587	GM26587	0	0	0	0	0	0
Gm26588	GM26588	0.022602381	0.08337074	0.1832949	0.06056527	0.052749883	0.15043887
Gm26590	GM26590	0.16148777	0.34214988	0.44391733	0.4657138	0.30164316	0.53426725
Gm26592	GM26592	0.022602381	0.10166167	0.06490364	0.007774319	0	0.031952877
Gm26593	GM26593	0.015124873	0.013287439	0.029367281	0	0.035473924	0.04755443
Gm26594	GM26594	0.20587328	0.11962404	0.11262398	0.13145196	0.19611251	0.25636142
Gm26595	GM26595	0	0	0	0	0	0
Gm26596	GM26596	0.14184527	0.19942921	0.32207268	0.08952568	0.18116128	0.19148573
Gm26597	GM26597	0	0	0	0	0	0
Gm26599	GM26599	0	0.013287439	0.029367281	0	0	0
Gm266	GM266	0	0	0	0.04576436	0.017894255	0.016104057
Gm26600	GM26600	0.08749701	0.11367236	0.1258503	0	0.035473924	0.078045756
Gm26601	GM26601	0.051965516	0.026400635	0.057896674	0	0.017894255	0.04755443
Gm26602	GM26602	0.11504031	0	0	0.0531922	0	0.04755443
Gm26603	GM26603	0	0.013287439	0.057896674	0	0	0
Gm26604	GM26604	0	0	0	0	0	0
Gm26606	GM26606	0.33922243	0.34214988	0.30023965	0.19121909	0.2814092	0.3290348
Gm26607	GM26607	0	0	0	0	0	0
Gm26608	GM26608	0.14843574	0.14886242	0.16451098	0.11070853	0.086431414	0.13637346
Gm26609	GM26609	0	0	0	0	0	0
Gm26610	GM26610	0.16148777	0.23706396	0.119259015	0.15177384	0.30829784	0.031952877
Gm26611	GM26611	0	0	0.014791441	0.015488665	0	0.031952877
Gm26612	GM26612	0	0	0	0	0.008987152	0
Gm26613	GM26613	0.007591032	0.045753542	0	0	0.008987152	0.016104057
Gm26614	GM26614	0.015124873	0.013287439	0.022105917	0	0.086431414	0
Gm26615	GM26615	0.08049099	0.09560179	0.08563466	0.04576436	0.052749883	0.055264864
Gm26616	GM26616	0.3446356	0.37025213	0.41972834	0.39466453	0.33448237	0.44474202
Gm26617	GM26617	2.5237744	2.331144	2.2777348	2.5384552	2.6422641	2.7000473
Gm26618	GM26618	0.18709162	0.21573213	0.14536747	0.22294174	0.30164316	0.4653406
Gm26619	GM26619	0	0	0.007423069	0.015488665	0.09467747	0.016104057
Gm26620	GM26620	0.030024389	0.058450487	0.043733716	0.11767092	0.06973244	0.13637346
Gm26621	GM26621	0.15498304	0.089504965	0.2608458	0.14504567	0.035473924	0.12926584
Gm26622	GM26622	0	0	0	0	0	0
Gm26623	GM26623	0.030024389	0.052122165	0.014791441	0.04576436	0.052749883	0.024059866
Gm26624	GM26624	1.0716586	1.0124261	0.66589797	0.8207277	0	0
Gm26625	GM26625	0	0.0393441	0	0	0.017894255	0.016104057
Gm26626	GM26626	0.14843574	0.019865531	0.09922037	0.08952568	0.035473924	0.10031922
Gm26627	GM26627	0	0	0.029367281	0	0	0
Gm26628	GM26628	0	0.013287439	0.043733716	0.030741084	0	0.09294972
Gm26629	GM26629	0	0.026400635	0	0	0.008987152	0.024059866
Gm2663	GM2663	0	0	0	0	0	0
Gm26630	GM26630	0	0.019865531	0.007423069	0.015488665	0.017894255	0.008084445
Gm26631	GM26631	0.18709162	0.13726944	0.1956243	0.14504567	0.19611251	0.21794316
Gm26632	GM26632	0	0.0393441	0.09922037	0	0	0.031952877
Gm26633	GM26633	0	0	0	0.015488665	0.008987152	0
Gm26634	GM26634	0.030024389	0.026400635	0.06490364	0.030741084	0.035473924	0.016104057
Gm26635	GM26635	0	0	0.13239844	0.06056527	0.035473924	0
Gm26636	GM26636	0.015124873	0	0.043733716	0	0	0
Gm26637	GM26637	0.44716597	0.54754204	0.56105447	0.4608029	0.47303224	0.7704607
Gm26638	GM26638	0	0	0.007423069	0	0	0
Gm26639	GM26639	0	0	0	0	0	0
Gm26640	GM26640	0	0.026400635	0	0.14504567	0.052749883	0
Gm26641	GM26641	0.25429863	0.22645491	0.13239844	0.27169347	0.22536063	0.39130908
Gm26642	GM26642	0.3283074	0.35160533	0.42461318	0.38939106	0.2814092	0.15739809
Gm26643	GM26643	0	0	0	0.015488665	0	0.016104057
Gm26644	GM26644	0	0	0	0	0	0
Gm26645	GM26645	0	0	0	0	0	0
Gm26646	GM26646	0	0	0	0.015488665	0.008987152	0
Gm26647	GM26647	0	0	0	0	0	0
Gm26648	GM26648	0.044705167	0.13726944	0.36435878	0.0531922	0.061277214	0.10031922
Gm26649	GM26649	0	0	0	0	0	0
Gm26650	GM26650	0.030024389	0	0.007423069	0	0	0.031952877
Gm26651	GM26651	0	0	0.029367281	0	0	0
Gm26652	GM26652	0.030024389	0.077198654	0.057896674	0.023143955	0.052749883	0.016104057
Gm26653	GM26653	0	0	0	0	0	0
Gm26654	GM26654	0	0	0	0	0	0
Gm26655	GM26655	0.007591032	0.006665789	0	0	0	0.031952877
Gm26656	GM26656	0.073435545	0.052122165	0.036576297	0.06056527	0.052749883	0.031952877
Gm26657	GM26657	0.044705167	0.013287439	0	0.030741084	0	0
Gm26658	GM26658	0	0	0	0	0	0
Gm26659	GM26659	0	0	0	0	0	0
Gm2666	GM2666	0	0.013287439	0	0.007774319	0	0
Gm26660	GM26660	0.4324407	0.30833358	0.30574277	0.22294174	0.24674866	0.3634824
Gm26661	GM26661	0.007591032	0.013287439	0.014791441	0	0.052749883	0
Gm26662	GM26662	0	0	0	0	0	0
Gm26663	GM26663	0.08749701	0.17727014	0.22579876	0.16509588	0.18116128	0.36911002
Gm26664	GM26664	0.43737325	0.47120595	0.46285588	0.24761468	0.18116128	0.41302606
Gm26665	GM26665	0	0.032893308	0	0	0.086431414	0.016104057
Gm26666	GM26666	0	0	0	0	0	0
Gm26668	GM26668	0.3283074	0.57048583	0.7325361	0.4257343	0.40314323	0.6251583
Gm26669	GM26669	0.14843574	0.2834592	0.31665897	0	0.07811678	0.21139413
Gm26670	GM26670	0.03739172	0.07098824	0.050840266	0.12458519	0.11901535	0.055264864
Gm26671	GM26671	0.9758878	1.281393	1.5529404	1.0553944	0.9821222	1.1856519
Gm26672	GM26672	0.015124873	0	0	0	0.035473924	0
Gm26673	GM26673	0	0	0	0.015488665	0	0
Gm26674	GM26674	0.044705167	0.0393441	0.119259015	0	0.07811678	0.078045756
Gm26675	GM26675	0	0	0	0	0.10285609	0
Gm26676	GM26676	0	0	0	0	0	0
Gm26677	GM26677	0	0.0393441	0.014791441	0.27762365	0.42107868	0
Gm26678	GM26678	0	0	0	0	0	0
Gm26679	GM26679	0.059173528	0.06473901	0.014791441	0.08952568	0.017894255	0.0629163
Gm26680	GM26680	0.059173528	0.2048931	0.30574277	0.067884386	0.110968366	0.17117289
Gm26681	GM26681	0	0	0	0.015488665	0	0.04755443
Gm26682	GM26682	0.015124873	0.052122165	0.07186184	0.0531922	0.086431414	0.055264864
Gm26683	GM26683	0.007591032	0.026400635	0.043733716	0.030741084	0.017894255	0.024059866
Gm26684	GM26684	0	0.026400635	0.029367281	0.0531922	0	0.04755443
Gm26685	GM26685	0.08749701	0	0.07186184	0.103697315	0.10285609	0.16430922
Gm26686	GM26686	0.051965516	0	0.007423069	0.030741084	0.008987152	0
Gm26688	GM26688	0	0.013287439	0	0	0	0.031952877
Gm26689	GM26689	0	0	0	0	0	0
Gm26690	GM26690	0	0	0	0	0	0
Gm26691	GM26691	0.10136349	0.107685044	0.1832949	0.103697315	0.07811678	0.21794316
Gm26692	GM26692	0.073435545	0.11367236	0.09922037	0.11070853	0.15830675	0.09294972
Gm26693	GM26693	0.23037905	0.41980726	0.53521496	0.2353543	0.24674866	0.4653406
Gm26694	GM26694	1.7748857	1.7301518	2.0496554	2.1364148	1.9693323	2.0323188
Gm26695	GM26695	0	0	0.07877196	0	0	0
Gm26696	GM26696	0	0.013287439	0.014791441	0.023143955	0	0.008084445
Gm26697	GM26697	0	0	0	0	0.02672272	0
Gm26698	GM26698	0.48540515	0.37025213	0.46285588	0.19121909	0.18116128	0.38580534
Gm26699	GM26699	0.073435545	0.1716528	0.1894786	0.06056527	0.11901535	0.16430922
Gm2670	GM2670	0	0	0.014791441	0.067884386	0.061277214	0.008084445
Gm26700	GM26700	0	0	0	0	0	0
Gm26701	GM26701	0	0	0	0	0	0
Gm26702	GM26702	0.11504031	0	0	0	0.061277214	0
Gm26703	GM26703	0.059173528	0.08337074	0.1258503	0.3625984	0.47303224	0.24371862
Gm26704	GM26704	0.96723557	0.9828324	1.067251	1.9098393	1.8825238	2.0216258
Gm26705	GM26705	0	0	0.029367281	0.015488665	0.110968366	0.016104057
Gm26706	GM26706	0.11504031	0.0393441	0	0.04576436	0	0.04755443
Gm26707	GM26707	0.32280487	0.2048931	0.35916975	0.2657279	0.36627737	0.4395254
Gm26708	GM26708	0.03739172	0.0393441	0.08563466	0.067884386	0.10285609	0.10763481
Gm26709	GM26709	0	0	0	0.015488665	0	0
Gm26710	GM26710	0.015124873	0	0.043733716	0.015488665	0.008987152	0.031952877
Gm26711	GM26711	0.044705167	0.10166167	0.13890398	0.12458519	0.052749883	0.16430922
Gm26712	GM26712	0	0	0	0	0	0
Gm26713	GM26713	0.015124873	0.006665789	0	0.038280934	0.008987152	0
Gm26714	GM26714	0.073435545	0.032893308	0.029367281	0.015488665	0.017894255	0
Gm26715	GM26715	0	0	0	0	0	0
Gm26716	GM26716	0	0	0	0	0	0
Gm26717	GM26717	1.0768638	0.9977387	1.1648381	1.4086987	1.6271853	1.6817917
Gm26718	GM26718	0	0	0	0	0	0.04755443
Gm26719	GM26719	0	0.013287439	0.07186184	0	0	0.024059866
Gm26720	GM26720	0	0.032893308	0.043733716	0.06056527	0.017894255	0.008084445
Gm26721	GM26721	0.044705167	0.013287439	0.07877196	0.12458519	0	0.039784078
Gm26722	GM26722	0.015124873	0.006665789	0.014791441	0.06056527	0	0
Gm26723	GM26723	0	0	0	0	0	0
Gm26724	GM26724	0.015124873	0.013287439	0.022105917	0	0.017894255	0.04755443
Gm26725	GM26725	0.15498304	0.24756163	0.26656944	0.19121909	0.07811678	0.29939336
Gm26726	GM26726	0	0	0	0.015488665	0.017894255	0
Gm26727	GM26727	0	0	0	0	0	0
Gm26728	GM26728	0.08049099	0.06473901	0.1894786	0.07515031	0.086431414	0.09294972
Gm26729	GM26729	0	0	0	0	0	0
Gm2673	GM2673	0	0	0	0	0	0
Gm26730	GM26730	0	0	0	0	0	0
Gm26731	GM26731	0	0	0	0	0	0
Gm26732	GM26732	0	0.013287439	0.014791441	0.06056527	0.06973244	0.0629163
Gm26733	GM26733	1.3400853	1.2776722	1.6390033	1.4219657	1.2834289	1.6681073
Gm26734	GM26734	0.06632996	0.0393441	0.06490364	0.08952568	0.017894255	0.07050964
Gm26735	GM26735	0.31170812	0.19942921	0.09922037	0.13827191	0.10285609	0.20480195
Gm26736	GM26736	0	0	0	0	0	0
Gm26737	GM26737	0.06632996	0.107685044	0.057896674	0.34063506	0.2676888	0.13637346
Gm26738	GM26738	0	0	0	0	0	0
Gm26739	GM26739	0	0	0	0	0	0.016104057
Gm26740	GM26740	0	0	0	0	0	0
Gm26741	GM26741	0	0	0	0	0	0
Gm26742	GM26742	0.044705167	0.1660037	0.32207268	0.08952568	0.150571	0.21794316
Gm26743	GM26743	0	0	0	0	0	0
Gm26744	GM26744	0.059173528	0.052122165	0.014791441	0.07515031	0.10285609	0.039784078
Gm26745	GM26745	0.42748368	0.49594742	0.6026897	0.7605601	0.5897079	0.8738677
Gm26746	GM26746	0	0	0	0	0	0
Gm26747	GM26747	0	0	0	0	0	0
Gm26748	GM26748	0	0	0	0	0	0
Gm26749	GM26749	0.044705167	0	0.057896674	0	0	0
Gm26750	GM26750	0	0.013287439	0.007423069	0	0	0
Gm26751	GM26751	0.43737325	0.6398515	0.8149959	0.84112763	0.2814092	0.10031922
Gm26752	GM26752	0.5085828	0.4670222	0.72534734	0.27762365	0.061277214	0.21794316
Gm26753	GM26753	0.015124873	0.0393441	0.029367281	0.04576436	0.035473924	0.0629163
Gm26755	GM26755	0	0	0	0	0	0
Gm26756	GM26756	0.030024389	0	0.0924506	0.030741084	0	0
Gm26759	GM26759	0.75147635	0.8745531	0.95624113	0.49943092	0.23967002	0.6208047
Gm2676	GM2676	0	0.013287439	0.007423069	0	0.017894255	0
Gm26760	GM26760	0.19965184	0.26310432	0.13890398	0.19764464	0.15830675	0.10763481
Gm26761	GM26761	0.10136349	0.0393441	0.029367281	0.015488665	0.017894255	0.04755443
Gm26762	GM26762	0.1352111	0.18841106	0.2492994	0.13827191	0.061277214	0.17117289
Gm26763	GM26763	0.044705167	0.10166167	0.10594464	0.0966366	0.09467747	0.024059866
Gm26764	GM26764	0.16148777	0.23706396	0.4860356	0.08952568	0.30829784	0.19148573
Gm26765	GM26765	0.015124873	0.013287439	0	0.023143955	0	0
Gm26766	GM26766	0.059173528	0.026400635	0.057896674	0.015488665	0.02672272	0.031952877
Gm26767	GM26767	0.3337798	0.45860186	0.39994687	0.20402916	0.2814092	0.28728628
Gm26768	GM26768	0.015124873	0	0.043733716	0	0	0.039784078
Gm26769	GM26769	0.015124873	0.06473901	0.007423069	0.030741084	0.061277214	0.078045756
Gm26770	GM26770	0.22430867	0.089504965	0.25508928	0.11767092	0.20350513	0.19148573
Gm26771	GM26771	0	0	0.043733716	0	0	0.031952877
Gm26772	GM26772	0.08049099	0.15460889	0.1832949	0.14504567	0	0.13637346
Gm26773	GM26773	0.08749701	0.052122165	0.1258503	0.11070853	0.052749883	0.10031922
Gm26774	GM26774	0	0	0	0	0	0
Gm26775	GM26775	0.022602381	0.058450487	0.10594464	0.07515031	0.035473924	0.078045756
Gm26776	GM26776	0	0	0	0.015488665	0.061277214	0
Gm26777	GM26777	0	0	0	0	0	0
Gm26778	GM26778	0	0	0	0	0	0
