ProbeID	Name	HCT116_DMSO_A1_S25_L003	HCT116_DMSO_B1_S27_L003	HCT116_DMSO_C1_S26_L003	HCT116_PF_20uL_D1_S30_L003	HCT116_PF_20uL_E1_S29_L003	HCT116_PF_20uL_F1_S28_L003	SW480_DMSO_A2_S31_L003	SW480_DMSO_G1_S32_L003	SW480_DMSO_H1_S33_L003	SW480_PF_20uL_B2_S36_L003	SW480_PF_20uL_C2_S35_L003	SW480_PF_20uL_D2_S34_L003
ENSG00000178338	ZNF354B	2.479132239	2.386829428	2.657160246	3.5970893	3.354273576	3.304051438	2.510157329	2.50222773	2.429433055	3.609848318	3.580846276	3.712227852
ENSG00000135253	KCP	0.809375835	1.162079169	0.897316722	1.783217437	1.882313275	1.674593119	0.858947977	0.956662383	0.834907202	2.544902011	2.19981941	2.390972039
ENSG00000048649	RSF1	4.149720712	4.267097605	3.972472208	4.511227907	4.918330653	4.923720629	4.044366577	4.291742635	3.954518135	4.45924683	4.349256279	4.344780288
ENSG00000242110	AMACR	1.574314202	1.798798987	2.097327556	4.821678382	4.915717979	4.486853359	1.877168784	1.713451504	1.84789884	4.528733582	4.56282176	4.570554797
ENSG00000144785	None	5.136780028	3.703886967	4.986911923	4.870841593	5.410477538	5.385939687	4.718316303	5.324133731	4.965119199	5.843980077	5.71199123	5.641921971
ENSG00000257727	CNPY2	6.457815617	6.700677036	6.511428173	7.153800149	7.155637034	6.92113148	6.496939989	6.600605125	6.552365927	7.147858809	7.067653752	7.23232105
ENSG00000076201	PTPN23	4.591887083	4.589211107	4.594036111	4.89163402	5.283742646	5.558026991	4.345760268	4.608400476	4.485555955	5.261012804	5.440996401	5.242983516
ENSG00000273520	SPDYE8	0	0	0	0	0.020809678	0	0	0	0	0	0	0
ENSG00000110077	MS4A6A	0	0	0.08372737	0.025600938	0.022137532	0.042610861	0.025523692	0.044991778	0.027012182	0.093102822	0.113684765	0
ENSG00000146857	STRA8	0.16053559	0.053808112	0.132543678	0	0	0.040284232	0.18338742	0.08437237	0.136427922	0.144789068	0	0.205521386
ENSG00000289791	None	0.567805343	0	0.22078523	0.688785514	0.475423202	0.188007121	0.089719148	0.36130988	0.409118258	1.33E-07	0	0
ENSG00000275572	GRIFIN	0.12649386	0	0	0	0	0.123422924	0	0	0	0	0	0
ENSG00000005075	POLR2J	6.586716713	6.568714669	6.602069323	6.581315089	6.606693908	6.557500463	6.615764981	6.748702735	6.72417275	6.539703209	6.468964467	6.499045408
ENSG00000134463	ECHDC3	3.380793853	3.668477983	3.359101049	1.797669203	1.337384558	0.411392944	3.311175798	3.488770003	3.447184683	0.530352859	0.666941972	0.264949514
ENSG00000221866	PLXNA4	0.007726703	0.069634257	0.008342526	0.103016829	0.041689602	0.03486074	0.031352155	0.030977432	0.008496541	0.092358737	0.096063749	0.040486245
ENSG00000110944	IL23A	1.230310627	1.519274677	1.360858108	2.327445937	2.760472198	2.751067965	1.252665735	1.409542462	1.249364633	2.296828569	2.668278457	2.489990626
ENSG00000148426	PROSER2	4.760937006	4.971813905	4.818349538	4.864716067	4.682871581	4.718735445	4.663195446	4.829606554	4.661328904	4.769214756	4.432648794	4.411496074
ENSG00000103342	GSPT1	6.760332165	6.770012702	6.729153418	6.404913065	6.784897569	6.86685201	6.88161546	6.77831107	6.814814599	6.836225198	6.906639557	6.982134602
ENSG00000197043	ANXA6	6.310225926	6.29129124	6.299270244	4.812246476	5.052550315	4.804395756	6.344279201	6.394787034	6.329383079	5.112137676	5.142462943	5.186489663
ENSG00000175336	APOF	0.209827638	0.267637667	0.068508614	0.125240318	0.145146576	0.204742966	0.11015648	0.09549131	0.200185421	0.111551791	0.383094327	0.336044538
ENSG00000290147	GUCA1ANB-GUCA1A	0	0.037884565	0	0	0	0	0	0.072566703	0	0.043088563	0	0
ENSG00000151461	UPF2	3.808584903	3.800724996	3.79991931	4.038798039	4.462419034	4.576313942	3.84755802	3.826011476	3.750787206	4.403905135	4.462844667	4.490468214
ENSG00000134538	SLCO1B1	0.230519068	0.185633159	0.299946782	0.177084774	0.322830363	0.32848149	0.204397424	0.130589985	0.21659517	0.581149714	0.703202606	0.562001558
ENSG00000163832	ELP6	5.49572605	5.520886351	5.556412677	4.661243382	4.78699169	4.747987449	5.632815638	5.567688664	5.440158531	4.858535779	4.79068416	5.034511022
ENSG00000166106	ADAMTS15	0.114724423	0.095506704	0.157073469	0.287350539	0.376977112	0.132602373	0.084790737	0.083829059	0.134453067	0.278974364	0.278605716	0.263725532
ENSG00000048545	GUCA1A	0.167926929	0.082845626	0.114267199	0.085887305	0.03999014	0.080432817	0.117782931	0.100237076	0.115965032	0.209687921	0.119569195	0.212517046
ENSG00000197977	ELOVL2	0.076521881	0.204007963	0.135196253	0.026185889	0.023885812	0.037178368	0.155492788	0.052144302	0.084173552	0.031145738	0.053457681	0.066766504
ENSG00000288784	CTAGE4	1.428147752	1.309007339	1.478329889	2.095762424	2.537127059	2.152433313	1.600093688	1.45466022	1.380474572	2.970516864	2.803026533	3.039742023
ENSG00000117625	RCOR3	3.717919844	3.786524539	4.055180988	4.81617389	5.166882317	5.226245592	3.959800808	3.873956871	3.541802507	4.572740481	4.738997137	4.719134309
ENSG00000183378	OVCH2	0	0.050913012	0.043077501	0.117414188	0.447160212	0.078715437	0.089534082	0.07983929	0	0.262685712	0.300408427	0.051299147
ENSG00000172146	OR1A1	0.27559867	0.493456943	0.316248639	0.27464442	0.445600647	0.264919618	0.316281199	0.093785014	0.359757065	0.566991432	0.522689652	0.54356042
ENSG00000224531	SMIM13	3.053620535	2.843356799	2.909895963	2.291014101	2.591121722	2.590082187	2.81935141	2.593786395	2.746590098	2.640457586	2.594194998	2.702216468
ENSG00000204913	LRRC3C	0	0	0.092268068	0	0.039919695	0	0.049481054	0.08679966	0.047830248	0.100871106	0	0
ENSG00000244476	ERVFRD-1	0.112078716	0	0.087461348	0.143880326	0.118616371	0.047119451	0.127209019	0.016795934	0.018266917	0.151741942	0.067475303	0.124720918
ENSG00000176809	LRRC37A3	1.896439265	1.89964039	1.791881569	2.227346221	2.261792853	2.082789437	1.93766416	1.590367759	2.225275547	2.435152773	3.16975299	2.938126249
ENSG00000079689	SCGN	0.065454024	0	0	0.605864087	0.215185294	0	0.093110126	0	0.090058713	0	0	0
ENSG00000177042	TMEM80	3.103369562	3.254666297	3.499051788	6.033772642	5.651085224	5.698038297	3.054612661	3.003684982	3.290996856	5.322820126	5.639760051	5.3509062
ENSG00000121351	IAPP	0	0	0.032573151	0.196257532	0.29018598	0.184280929	0	0	0	0.109924822	0.393081052	0.076421181
ENSG00000121350	PYROXD1	3.147679862	2.932800854	3.219037421	4.80705311	5.15513654	5.040845845	3.111765164	3.0056513	3.190339568	5.445404789	5.399808132	5.282220382
ENSG00000166363	OR10A5	0	0	0	0	0.061377786	0	0	0	0	0	0	0
ENSG00000290217	None	0.043401904	0.040120216	0.066999136	0.070595962	0	0	0	0.062934174	0.034564231	0	0	0.040497888
ENSG00000171014	OR4D5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186119	OR5D18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164508	H2AC1	0.058789026	0	0	0	0	0	0	0.124097418	0.065600572	0.069827254	0	0
ENSG00000150261	OR8K1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146047	H2BC1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172154	OR8I2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178358	OR2D3	0	0	0	0.063870265	0	0.060379338	0	0	0	0.074185761	0	0
ENSG00000112164	GLP1R	0	0.0388223	0	0.015505705	0.007026129	0.007302386	0.008663332	0	0.008385055	0.009240181	0.021031214	0.010043755
ENSG00000172459	OR5AR1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181961	OR4A16	0	0	0	0	0.169515859	0	0	0	0	0	0	0
ENSG00000279051	OR6Q1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166736	HTR3A	0.306529403	0.09041324	0.087926737	0.268390076	0.355426117	0.30059966	0.081463847	0.160731774	0.224121671	0.244386595	0.371991467	0.236612621
ENSG00000114646	CSPG5	1.946467371	1.968368018	2.124889883	1.215141361	0.986137771	0.643849449	1.958359407	2.116190731	1.893745843	1.170983231	1.106004524	1.297407438
ENSG00000112167	SAYSD1	2.618585425	2.851598743	2.730392611	3.049176282	3.075659522	2.847461207	2.530972145	2.601391546	2.846081259	2.918669593	2.848557044	2.91068067
ENSG00000073605	GSDMB	4.083126038	4.156147085	4.224289194	4.251144096	4.366091295	4.400974771	4.130872733	4.324586695	4.334559409	4.830845903	4.792027335	4.809990121
ENSG00000164626	KCNK5	2.529026309	2.5347514	2.559344967	3.269167832	2.795349287	2.608492288	2.400286529	2.338769536	2.289025857	2.876947113	2.918485464	2.719161532
ENSG00000181192	DHTKD1	3.150910072	3.2052045	2.937719143	2.653082265	2.743971595	3.190292311	3.318466816	2.967335744	3.133876657	3.235780662	3.353577364	3.159261039
ENSG00000004700	RECQL	1.710148982	2.057560138	1.814738587	3.664866332	4.249337628	4.401921352	1.979389789	1.664725393	1.891818109	4.329419857	4.286837837	4.378060711
ENSG00000096395	MLN	0	0	0	0.274194856	0	0	0	0	0	0	0	0.295268107
ENSG00000048462	TNFRSF17	0.241938393	0	0.182574081	0	0	0	0	0.053421257	0	0	0	0.200322294
ENSG00000158486	DNAH3	0.23067461	0.056212514	0.055033325	2.018324382	2.267527003	1.848270532	0.149956968	0.242139323	0.215152144	2.533747364	2.666758532	2.611691899
ENSG00000179902	CFAP276	0	0.28279443	0	0.429625604	0.514966037	0.063378824	0	0.1838117	0.196779503	0.128071634	0	0.187276717
ENSG00000174891	RSRC1	4.346326191	4.205767293	4.41372853	3.632538324	3.956189547	4.10691379	4.394486875	4.602106175	4.335428431	4.083836155	3.999051098	3.99505607
ENSG00000065665	SEC61A2	3.270351458	3.221633983	3.097157355	3.294425632	3.653056347	3.279110146	3.111687055	2.818867122	3.316666235	3.721314141	3.748643276	3.590511661
ENSG00000251608	OR12D1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000218305	CDC14C	0.525608879	0.473166588	0.631946133	0.236149698	0.326376273	0.227026327	0.600470537	0.638676283	0.459419028	0.439082657	0.404654661	0.508142621
ENSG00000198517	MAFK	4.952959717	4.828895057	4.940689691	4.642788778	4.650969577	5.081055373	4.22061181	4.640114762	4.844023277	4.89245835	5.043064916	4.930487564
ENSG00000111711	GOLT1B	4.801311404	4.854666205	4.88308958	5.151446872	5.570739118	5.980317695	4.781264523	4.6801834	4.617396583	5.282314894	5.699615121	5.658769969
ENSG00000189367	KIAA0408	0.1276683	0.111951405	0.018803789	0.230094038	0.160921479	0.10180832	0.081125389	0.045772017	0.012841255	0.157028183	0.135330501	0.182009175
ENSG00000164855	TMEM184A	3.718200386	3.50123021	3.657644002	4.170636876	4.391607786	4.146148985	3.279724748	3.512986851	3.572696165	4.746858458	4.867101972	4.726989698
ENSG00000169136	ATF5	3.658732587	3.60646805	3.637806827	5.163322974	5.29925477	5.148658551	3.411841096	3.700868357	3.782443269	5.578639157	5.780695869	5.750499746
ENSG00000121766	ZCCHC17	5.194449808	5.211393188	5.160469033	4.70952919	4.962065375	5.023665389	5.285019558	5.203752557	5.31093093	4.715806136	5.078215251	5.083993064
ENSG00000255330	None	0.240263888	0.033879517	0.070173457	0.007145243	1.43E-09	0	0	0.098467395	0.121114628	0	0	0.126696445
ENSG00000255298	OR8G5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229183	PGA4	0.051339287	0.169395275	0.050847415	0.015993321	0	0.092938074	0.018059118	0	0	0.037777336	0.078679782	0.119550206
ENSG00000174358	SLC6A19	0	0	0.010744383	0.015896011	0.045102807	0	0	0	0	0	0	0
ENSG00000095059	DHPS	6.568097897	6.580269302	6.558497354	6.663220129	6.615972901	6.653811216	6.537600821	6.715866425	6.638023168	6.779338657	6.671948113	6.636830224
ENSG00000184530	C6orf58	0.293744795	0.472942292	0.412368463	0.667346272	0.793861765	0.575989948	0.056873287	0.365285144	0.383578007	0.821137921	1.286344768	0.987499145
ENSG00000167549	CORO6	3.081792303	2.843171446	2.751022104	0.240738435	0.054246829	0	2.608333784	3.013155822	3.290300979	0.284107918	0.231825471	0.341894231
ENSG00000134548	SPX	0.231044918	0.333424077	0.139800854	0.315949163	0.368287836	0.225555543	0.181742475	0.409954934	0.325315602	0.585478797	0.65359128	0.67653597
ENSG00000124493	GRM4	0.558372464	0.827215323	0.472901233	0.099110959	0.176325735	0.028277967	1.109970074	0.419421637	0.64986411	0.069739282	0	0.071308238
ENSG00000164363	SLC6A18	0.187993697	0.033540985	0	0.127439807	0.203501882	0.254274752	0	0	0	0.62952915	0.89540888	0.584200557
ENSG00000157778	PSMG3	6.236971269	6.235636889	6.239374554	6.428577419	6.474795212	6.375085145	6.391772617	6.381997776	6.362207522	6.912181584	6.860666881	6.800052537
ENSG00000139131	YARS2	4.174254604	4.106202904	4.442587919	4.185922825	4.208961206	4.152381971	4.291678696	4.059644618	4.423748918	4.288613263	4.318443388	3.811059948
ENSG00000164362	TERT	2.407488176	1.975108073	2.2436381	0.650743424	0.850614305	0.759546353	2.621420704	2.45952217	2.658412589	0.4556064	0.17534064	0.112355713
ENSG00000225968	ELFN1	1.099855339	1.254220926	1.413056763	0.538683866	0.580196629	0.727379424	0.872767308	1.361374792	1.443620442	0.695450385	0.669381498	0.664158402
ENSG00000186513	OR9Q2	0	0	0	0.013943466	0.025316738	0	0	0.014009405	0	0.016592164	0	0.035775631
ENSG00000181785	OR5AS1	0.343720491	0.447409925	0.416378222	0.535857874	0.744340237	0.530347465	0.355157256	0.342799346	0.354834647	0.803608122	0.881109359	0.854598141
ENSG00000279486	OR2AG1	0.028866713	0.064438665	0.023450822	0.031430628	0.079277337	0	0.008263432	0.007351562	0.023893049	0.051699377	0.043470919	0.069776946
ENSG00000128606	LRRC17	0.082603273	0.196909148	0.678464355	0.285906408	0.284941311	0.026360422	0.241004093	0.498920613	0.09152098	0.542183746	0.566519036	0.88896509
ENSG00000181074	OR52N4	0	0	0	0	0	0	0	0	0	0.102701932	0.060459859	0
ENSG00000197849	OR8G1	0.030300761	0	0.064815405	0.089776494	0.037074742	0.038635926	0.045759993	0.040815719	0.044305282	0.060527649	0.135027178	0.127510068
ENSG00000181939	OR4C15	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176900	OR51T1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166368	OR2D2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167535	CACNB3	4.133156913	4.08378463	3.986795779	3.958351611	4.153810993	4.058155313	4.048653917	3.989959075	4.138237415	3.291012141	3.653285555	3.905697824
ENSG00000279116	OR8D2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254834	OR5M10	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102996	MMP15	4.685449078	4.633905734	4.743690528	5.904595126	6.114865052	5.903566165	4.510999505	4.717447767	4.81442481	6.470499935	6.457529286	6.368435394
ENSG00000181499	OR6T1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221931	OR6X1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165609	NUDT5	7.386489865	7.415647557	7.385481332	6.402541726	6.430021519	6.389153613	7.433152789	7.568769762	7.395959234	5.843492732	6.173091646	6.151993921
ENSG00000170953	OR8B12	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280090	OR8B4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255223	OR5M11	0	0	0	0.323224783	0.297163238	0.360967638	0	0	0	0	0	0
ENSG00000181371	OR5M8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222011	FAM185A	2.006054891	2.311231349	2.051142644	2.102463632	2.45169825	2.29296443	2.399948982	2.047837785	2.082401928	2.549392433	2.742343447	2.562257813
ENSG00000196099	OR6M1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172188	OR4C11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172377	OR9I1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167800	TBX10	0.031888762	0.041002373	0.068464589	0.06393748	0.029482711	0.090083652	0	0.064316283	0.035330133	0.07525673	0.086752657	0.041382198
ENSG00000113971	NPHP3	2.887819044	2.914681809	2.589519982	3.402468305	3.846636124	3.649244104	2.978888067	2.558499328	2.777856272	3.795872279	4.18286796	3.939281012
ENSG00000180934	OR56A1	0.024987108	0.025742522	0.067667075	0.046512433	0.048905753	0.030044473	0.055552327	0.026889982	0.035014612	0.092543712	0.143286307	0.101772559
ENSG00000198283	OR5B21	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174970	OR10AG1	0	0	0	0.019147927	0	0	0	0	0	0.045101828	0	0.024659105
ENSG00000167359	OR51I1	1.956168197	1.503323291	1.780175693	0	0	0.064328977	1.98689509	1.936127193	1.68869064	0	0	0
ENSG00000103005	USB1	5.889092278	5.966796609	5.897284432	5.597574597	5.806891433	5.610527687	5.813406734	5.731212302	5.856152888	6.156961748	6.108994845	6.116845393
ENSG00000279012	OR51B2	3.177358141	3.425649969	3.442773679	0	0	0	3.325238165	2.765568692	3.505713122	0.079548374	0	0
ENSG00000181616	OR52H1	0	0.07404278	0	0	0	0	0	0	0	0	0.225012037	0.074316312
ENSG00000166924	NYAP1	2.164207025	2.147824413	2.11230413	0.544276658	0.281108293	1.113959814	1.67412977	1.976750747	2.142717303	0.068844405	0.127938689	0.206640849
ENSG00000181718	OR5T2	0.128127607	0.050907023	0.098405678	0.079172731	0.095645776	0.062938869	0.074748194	0.027027474	0.100301407	0.123124637	0.158185769	0.068180452
ENSG00000186714	CCDC73	0.011812181	0.01987396	0.042189607	0.061994987	0	0.029668576	0	0.039634231	0.03404819	0.06910407	0.021821385	0.020481435
ENSG00000204889	KRT40	0.031461683	0.040452999	0.061283214	0	0	0	0.073184074	0.026453204	0.014448137	0.139867606	0.02188391	0
ENSG00000104885	DOT1L	4.363811105	4.224060037	4.391408926	2.997515615	3.270584855	3.379917843	3.802859051	4.168036641	4.268397862	3.182535785	3.340039785	3.165315979
ENSG00000151465	CDC123	7.157491693	7.193579805	7.19412318	6.598162104	6.532020581	6.441135994	7.214704206	7.24799343	7.240625782	6.470912555	6.38524829	6.387464976
ENSG00000106351	AGFG2	3.580107607	3.255946918	3.460751409	4.041032136	3.542046893	4.02802353	3.445476832	3.588505853	3.659097968	3.988270222	4.030947373	4.066169893
ENSG00000141194	OR4D1	0.224000748	0.115424303	0.277325419	0.498578692	0.410193462	0.363153131	0.25247137	0.117548638	0.116869212	0.742440895	0.561675127	0.576881014
ENSG00000221926	TRIM16	4.206747219	4.249498891	4.239383204	6.680062957	7.121193695	6.988339921	4.344927608	4.221007723	4.362272373	7.374139667	7.159374823	7.164579182
ENSG00000172464	OR5AP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104886	PLEKHJ1	6.121432603	6.103430045	6.110076923	5.730830238	5.767206667	5.894159041	5.915140554	6.027159423	6.148170145	5.61546041	5.797411714	5.588508282
ENSG00000166884	OR4D6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177963	RIC8A	5.261572185	5.278262514	5.247709043	6.903512191	7.115450201	6.962110873	5.267392196	5.3066022	5.254722148	7.356623208	7.2986048	7.299626706
ENSG00000049656	CLPTM1L	6.356998854	6.38304655	6.412063386	6.639093901	6.78230379	6.626841444	6.380884621	6.403455666	6.551588541	6.817709062	6.81189553	6.966331412
ENSG00000143157	POGK	3.857183014	3.961524244	3.945654519	4.477657902	4.89724914	4.645029489	3.769322043	3.735807006	3.912133429	5.185313935	5.13542077	5.182334757
ENSG00000132153	DHX30	6.045865639	6.053260462	6.03393019	5.609442222	5.870057356	5.906239264	5.969007994	6.020346527	6.043842111	6.132374279	6.04628728	6.02988065
ENSG00000205307	SAP25	2.116702766	1.901027898	1.990296696	3.257931325	3.767748433	3.744054504	1.706529668	2.058577924	1.937057708	3.19978069	3.295494849	3.22728223
ENSG00000160781	PAQR6	2.844584395	2.970210908	2.911649978	4.083763896	4.095764621	3.840796272	2.887451964	2.917713679	3.04463857	5.247352751	5.402730935	5.335478112
ENSG00000186577	SMIM29	4.83774453	4.800355377	4.893838241	5.30702998	5.41516001	5.766906776	4.857469976	5.026308619	5.139720496	5.292994825	5.522600393	5.394379552
ENSG00000254206	NPIPB11	1.815942204	1.928140042	1.964551821	2.330459444	2.539765149	2.472415245	1.957433249	1.857570216	1.878372618	2.595893761	2.64554424	2.7128394
ENSG00000104897	SF3A2	6.799467104	6.776051492	6.868032921	5.923209616	5.92977365	6.251015541	6.278172527	6.96255129	6.806961309	5.731082396	5.809848577	5.806606433
ENSG00000106336	FBXO24	1.61040762	1.767844603	2.050355766	1.895487988	2.133558594	1.694820403	1.556918267	1.44045219	1.974922251	2.018925034	1.760598343	1.969837521
ENSG00000196502	SULT1A1	3.92304019	3.917862017	3.79519653	1.236836069	1.513881812	1.150000036	4.053888097	4.021427935	3.936805447	1.51947548	1.827368264	1.675966379
ENSG00000293550	None	0.704080478	0.689035201	0.689536235	1.017052467	1.084145924	0.870389973	0.735821949	0.668720047	0.671634868	1.034279114	1.302202051	1.170905701
ENSG00000172269	DPAGT1	4.759272545	4.664649858	4.743976305	4.585603551	4.969718535	4.877175839	4.762729863	4.6165821	4.691314186	5.113056114	5.180728638	5.128434615
ENSG00000172602	RND1	1.071681678	1.029368071	1.044025792	2.71047466	2.543483807	2.312446778	1.214606722	1.016945532	1.177117632	3.469454926	3.143625577	3.279116298
ENSG00000102977	ACD	5.529486084	5.4370774	5.606675017	4.704211278	4.868991432	5.072998803	5.435426303	5.641159963	5.541981682	4.293585384	4.394921684	4.190917984
ENSG00000165983	PTER	2.962597698	3.138082453	2.894581869	4.091499027	4.314639542	4.005014379	2.982792655	2.79061963	2.845971304	5.127751464	5.100991141	5.081934165
ENSG00000174233	ADCY6	3.656650013	3.758845525	3.691810618	4.335415867	4.703523842	4.406573268	3.762699613	3.803208737	3.590203217	4.805736186	4.936851937	4.877344313
