ProbeID	Name	Xenograft_PF_treated_F1_S40	Xenograft_PF_treated_F2_S36	Xenograft_control_C1_S15	Xenograft_PF_treated_F3_S50	Xenograft_control_C2_S5	Xenograft_control_C3_S52
PITPNC1	PITPNC1	2.213854617	2.10856527	5.203114138	2.062643731	5.329357746	5.199774362
ELANE	ELANE	0.043745968	0	0	0	0	0
TTPAL	TTPAL	2.454118158	2.865238569	3.176103319	2.92641829	2.599742571	3.1431049
WDR70	WDR70	4.614894438	4.57553489	4.41053147	4.688250645	4.65423141	4.323138225
RARA	RARA	3.838879278	3.856423437	4.315278706	3.744872255	4.29787261	4.449678634
TTBK2	TTBK2	1.63065424	1.806123572	2.102529375	1.691786994	1.510457647	1.96763459
RNF39	RNF39	1.484622816	1.282032294	0	1.184731157	0.030745716	0.002685644
HCN1	HCN1	0.059592292	0.050163142	0.083907329	0.068517282	0.077458088	0.067783392
ITGB4	ITGB4	6.027210058	5.828895744	8.120631274	5.830084532	7.193976861	7.986739316
CSNK2A2	CSNK2A2	5.546402409	5.550587046	5.642071246	5.582101862	5.537392368	5.694721655
SERPINB12	SERPINB12	0	0	0	0	0	0
ACOXL	ACOXL	3.501545257	3.398932311	2.01810186	3.610411636	1.74241248	1.775468473
RCC2	RCC2	4.270976856	4.409408927	5.527597734	4.360995721	5.667012335	5.6658987
LPAR6	LPAR6	0.086626963	0.235496578	0.11022986	0.287468158	0	0.126902569
DPP3	DPP3	4.933437285	5.105428539	5.117983262	5.073400471	5.299368895	5.316783769
ZC3HC1	ZC3HC1	3.679079186	3.798863837	4.029756323	3.83574797	4.225875023	4.067371714
NPEPL1	NPEPL1	3.811827406	4.006558619	2.115742993	3.749513137	2.448663098	2.276330689
C2orf40	C2orf40	0	0.237365472	0.254797191	0	0	0
MUC4	MUC4	0.068585381	0.050873284	0.023498419	0.027357628	0.027965682	0.048749381
ZKSCAN7	ZKSCAN7	0.140361032	0.246986266	0.102488827	0.243345779	0.192658026	0.102822042
NELFE	NELFE	3.844482196	4.047567821	4.330284314	4.08339709	4.650488581	4.557298378
SLCO5A1	SLCO5A1	0.04053983	0.033689966	0.070825107	0.005423617	0.17441997	0.086682285
MED11	MED11	4.451358836	4.605010371	4.649236745	4.58452614	4.606802324	4.451827234
SHANK3	SHANK3	0.66137155	0.439286957	1.452754117	0.41756793	1.159832156	2.195170873
KIF2B	KIF2B	0	0	0	0	0	0
KIF4A	KIF4A	2.335894808	2.443074984	4.629002635	2.280115981	4.197737641	4.543380253
CACNA1I	CACNA1I	0.159751881	0.216538925	0.224845266	0.143342345	0.181234121	0.270348093
COQ2	COQ2	2.898396249	3.108812131	3.831562286	3.109601936	3.977506249	3.849046206
CXCR1	CXCR1	0	0.023394611	0.146414101	0.020778393	0.08281879	0.040675186
ADCK2	ADCK2	3.643175077	3.807437359	3.421555232	3.72483578	3.555705741	3.442328611
ADAMTS19	ADAMTS19	0.078049589	0.065042698	0	0.029233346	0	0
OR52N1	OR52N1	0	0	0	0.023259327	0	0
CCDC51	CCDC51	5.104901758	5.207632979	4.605315349	5.145586815	5.098004619	4.727181497
TMEM130	TMEM130	0.018341048	0.081665629	0.470933607	0.02787154	0.177683116	0.151999314
RFX3	RFX3	1.082456602	1.01801096	1.684819725	0.887052613	1.1956739	1.519458396
ARL15	ARL15	2.661444066	2.972597194	3.22829153	2.80313671	2.157074443	3.240352343
NAP1L2	NAP1L2	0	0	0	0	0	0
SLC4A7	SLC4A7	1.882105084	2.114767893	4.176484732	2.323834154	2.496425534	4.062750198
OR52N2	OR52N2	0	0	0	0	0	0
ASCL3	ASCL3	0	0	0.344946634	0.102543652	0	0
FNIP2	FNIP2	2.121775286	2.628701377	1.825437833	2.600242132	0.896985559	1.771628617
OR51I1	OR51I1	0	0	0.933381525	0	0.919838122	1.051998468
PROCR	PROCR	5.260484934	5.30858637	5.972455325	5.382836687	6.347657011	6.114489257
HABP2	HABP2	0	0.038475515	0.041862553	0.034197542	0.023297947	0.05028743
SLCO6A1	SLCO6A1	0	0	0.11564962	0	0	0.127117383
SCN1A	SCN1A	0.011885135	0.216327586	0	0.084337711	0.006589413	0.078132259
RASSF7	RASSF7	6.579099996	6.251369661	4.810159113	6.182771878	5.154529825	4.804318463
A4GALT	A4GALT	0.079089287	0.546631362	4.329212093	0.296405602	4.285727935	4.338729467
TESK1	TESK1	5.264128373	5.035486055	4.631320554	5.0460603	4.568831934	4.558647669
MAS1L	MAS1L	0	0	0	0	0	0
DALRD3	DALRD3	4.323153937	4.053774997	4.366030834	4.066016373	4.250580467	4.330181257
OR2T5	OR2T5	0	0	0	0	0	0
DHRS3	DHRS3	4.791552071	4.495000379	5.275109769	4.46387794	5.15428236	5.207298359
RPP21	RPP21	3.59718932	3.559612339	4.837079838	2.946742125	4.981457078	4.282388093
FAM45A	FAM45A	4.892046049	5.232418509	4.650064085	5.095553039	4.180832955	4.467430219
ABI3BP	ABI3BP	0.55319789	0.757096062	1.373630284	0.74745486	0.356352873	1.114781049
DGAT2L6	DGAT2L6	0	0.039112839	0	0.068664208	0	0.034210502
HSPA14	HSPA14	3.873026095	3.690662813	4.139839372	3.846619076	4.405562863	4.191660633
DDX46	DDX46	5.414917347	5.453980386	5.751063081	5.429564518	4.950107994	5.736933105
PROSER2	PROSER2	5.735568019	5.68986718	4.680870328	5.548174573	5.427796553	5.010531373
SPATA25	SPATA25	0.840085314	0.335257996	0.359859596	0.549007671	0.211265188	0.155223343
COA3	COA3	5.418677939	5.315925338	5.016817918	5.378525599	5.514945971	5.160877886
FAM236D	FAM236D	0	0	0	0	0	0
C11orf24	C11orf24	5.480169456	5.262963772	6.279927266	5.409160562	6.346523768	6.093664221
ECD	ECD	4.562170669	4.469368766	4.310982718	4.580454618	4.520340839	4.210662539
CBWD6	CBWD6	3.762880002	4.060654435	3.654527963	3.853392529	3.60607542	3.247327273
TATDN2	TATDN2	4.203425924	4.265849421	4.128021138	4.227787276	4.198173519	4.176104277
POLR2L	POLR2L	8.237659314	8.186520366	7.311296026	8.209087772	8.084276911	7.684012185
CTAGE6	CTAGE6	0	0	0	0	0	0.021446325
PBX2	PBX2	0.840048967	1.261102366	1.847940039	1.064844715	1.040147506	1.72929886
JUND	JUND	6.803445336	6.771085326	7.657535686	6.520355298	7.489294855	7.695502534
CD151	CD151	8.182626512	8.025928443	7.350110856	8.141485502	7.731771437	7.533050333
LAGE3	LAGE3	3.445491002	3.253707959	5.499542969	3.4818414	5.955208169	5.653484277
PRKCA	PRKCA	1.804198978	1.670834944	3.255227879	1.595245556	2.379096712	3.251789628
LINC01556	LINC01556	0.309097006	1.036672122	0.066474179	0.857883088	0	0
MNT	MNT	3.506222102	3.272894666	4.102750669	3.084935403	3.317118075	4.080504092
STK24	STK24	6.202834331	6.149138296	6.308289126	6.157617959	5.805133472	6.085406384
KCNV2	KCNV2	0.064009522	0.053276385	0.408855308	0.047367098	0.125181984	0.199121385
PPP1R11	PPP1R11	0	0	0	0	0	0
AC004805.1	AC004805.1	0.076986163	0.121992786	0	0.060041571	0.09079518	0.08140767
POU3F3	POU3F3	0.044810954	0.055540804	0	0	0	0.048713005
FAM155B	FAM155B	0	0.069314738	3.020093221	0.037330628	2.737241123	3.111580567
SERP2	SERP2	4.756831906	4.77479839	0	4.734854668	0	0.076258759
FLRT1	FLRT1	0.583644237	0.645361347	0	0.752992587	0.075707729	0.108930663
ZCCHC14	ZCCHC14	2.974873609	3.121693143	4.151122023	3.155681079	2.946110424	3.971320063
HYPM	HYPM	0	0	0	0	0	0
FAM160A1	FAM160A1	1.792371042	1.484251067	2.447243278	1.602793213	1.069096094	1.980522204
RPGR	RPGR	1.377713229	1.829896107	2.181530561	1.221860244	1.830550308	2.210308477
ARC	ARC	0.046659801	0.095122092	3.478476157	0.101091579	3.822906523	3.483321791
C1GALT1C1	C1GALT1C1	4.195947861	4.179128829	4.171668246	4.185506223	4.078305826	4.165764045
TTYH1	TTYH1	0.556414602	0.48257985	0	0.050530534	0.088685457	0.039754374
IDH3A	IDH3A	5.234561713	5.291054008	6.093180652	5.284422307	5.916242785	6.03522104
TMEM208	TMEM208	6.235424227	5.848979776	5.29703146	5.721857642	6.119038965	5.527431089
CD79B	CD79B	0.065596575	0.054560951	0.436520076	0	1.32781959	0.766482375
RPL14	RPL14	10.04582559	10.00445635	9.622726848	9.992165354	10.09309631	9.700560026
CA7	CA7	0.065465605	0.448416378	0.059052861	0.227086972	0.127917829	0.093650007
BRMS1	BRMS1	5.630439174	5.535515539	5.989392115	5.54755878	6.630102621	6.163988135
SCART1	SCART1	0.518910946	0.26722811	0.828416461	0.287977061	0.282651523	0.689811103
ZNF503	ZNF503	3.878401655	3.734113454	5.819075453	3.753690103	5.245830285	5.731959785
MAP1A	MAP1A	0.063671914	0.078824447	1.722271903	0.056432037	0.913661121	1.710852489
CPED1	CPED1	0.141514406	0.08260093	0.597541662	0.009334917	0.378487652	0.873132353
PRXL2B	PRXL2B	2.950393945	3.080614689	3.642831592	3.044830954	3.523300867	3.597601847
HCCS	HCCS	4.750212014	4.757363072	5.124942225	4.738559901	5.666588741	5.320777448
CSRNP3	CSRNP3	0.011361791	0.005367852	0.015399896	0	0	0
OR52E2	OR52E2	0	0	0	0	0	0
ADAMTSL1	ADAMTSL1	0.045196909	0.018915138	0	0.191909008	0	0
PYY	PYY	0.392928446	0.42845009	0.766699464	0.503855498	0.333983528	0.667329921
SAXO1	SAXO1	0.009558236	0.131899588	0.037784616	0.061111057	0.007726359	0.006959368
CLCN1	CLCN1	0	0.070997193	1.021749763	0.03193801	1.001903102	1.102738745
PCMTD1	PCMTD1	3.003288839	2.897535519	2.327990183	2.876673118	1.473592105	2.691631532
SPDYE16	SPDYE16	0.606763423	0.594080314	0.601464526	0.434639436	0.164657575	0.308203805
FHL1	FHL1	0.109899689	0	3.126216862	0.228231336	2.759172456	2.988124767
TPRG1L	TPRG1L	5.500285611	5.370533976	4.232637428	5.329439376	4.512865274	4.334039038
RHOBTB2	RHOBTB2	2.597932523	3.062912145	2.793655171	3.015817352	2.499496418	2.649664889
PATE2	PATE2	0.127779985	0.107104648	0	0.064886162	0.127709737	0.217354814
TOMM70	TOMM70	4.760108082	4.974840761	5.276053442	4.923116365	5.267128363	5.355643324
TUBB6	TUBB6	4.905120557	5.050113937	7.036814192	5.050874382	7.127596655	7.076166933
TNFSF12	TNFSF12	4.206000572	4.416366871	4.233690228	4.211294161	3.681046199	4.034843412
SCN5A	SCN5A	0.118223092	0.335796736	2.924102824	0.304420751	2.619418669	2.669434791
RP1L1	RP1L1	0.205098438	0.312247521	0.153572411	0.423807263	0.149613036	0.264390623
TDO2	TDO2	0.182257517	0.035352939	0.038420167	0.119872998	0	0
ATP6AP1	ATP6AP1	5.965074119	5.936160746	5.351955336	5.964107012	5.200895793	5.350188028
DNAJC24	DNAJC24	2.891708086	2.742312163	3.829935389	2.730338366	3.356867921	3.739171519
GAN	GAN	1.705854631	1.852418796	2.294035377	1.709113712	1.757250304	2.153901945
RANBP9	RANBP9	4.692702253	4.756050807	4.679075807	4.868849217	4.491968507	4.622158443
FOXD4L5	FOXD4L5	0.68089322	0.998299503	0.64289746	1.052144581	0.369930975	0.579346232
RSPRY1	RSPRY1	4.108952685	4.081215704	3.84088898	4.018141502	3.293013887	3.732227622
OSBPL10	OSBPL10	3.183864884	3.552547622	4.410552229	3.64651142	3.796359985	4.268192502
TRPC4AP	TRPC4AP	5.305707924	5.41040895	4.874316971	5.31367758	4.856347836	4.944722601
HLA-DOA	HLA-DOA	0	0	0	0.005133932	0	0.031852269
WBP4	WBP4	3.750499317	3.924356469	3.777808941	3.872907539	3.099768169	3.591021103
ASXL2	ASXL2	2.382818292	2.648174804	3.02638932	2.587895642	1.754574991	2.787004022
KIF20B	KIF20B	2.138262378	2.349815908	3.757869195	2.345294174	2.54665398	3.552861495
CST9L	CST9L	0	0	0	0	0	0
NPAP1	NPAP1	0.061246571	0.052442188	0.058241674	0.064706711	0.009588777	0.042780196
LDLRAD3	LDLRAD3	2.821345516	2.89615732	3.879193479	2.971343683	3.173816244	3.857075793
NAIP	NAIP	0.842904755	0.607614102	0.745818552	0.699620035	0.014001985	0.418257965
KCNIP4	KCNIP4	0.474163963	0.667547018	0.802262713	0.489698089	0.631148995	0.690580689
PTS	PTS	5.723429712	5.637899487	4.753933779	5.5313736	5.127190582	4.881746735
CCDC120	CCDC120	2.924672307	3.290717322	2.606665367	3.151698079	1.85813835	2.598413493
GRPEL1	GRPEL1	5.316981858	5.140798448	6.459552325	5.146631641	6.632805054	6.339031389
NOV	NOV	1.75278712	1.583870448	0.892680896	1.355179813	1.176737009	0.827198736
H1FX	H1FX	6.749668341	6.401476879	7.92118637	6.207935788	7.720675207	8.092006533
TNFRSF11B	TNFRSF11B	0.6275975	0.563586725	0	0.602649759	0	0.04840542
KIAA0895L	KIAA0895L	3.188652852	2.973144873	3.786374923	3.046886167	3.369869433	3.907758741
HLA-DPA1	HLA-DPA1	0	0.00682341	0.312938017	0.017068709	0.160323014	0.336107043
C16orf91	C16orf91	4.616123581	4.688248071	4.5687247	4.323078186	5.291073058	4.745288971
KRTAP5-4	KRTAP5-4	0	0.055626038	0	0	0	0
MSL2	MSL2	3.522402567	3.897471722	3.60250629	3.869389177	2.904971112	3.33861139
MRPS28	MRPS28	5.633229585	5.647652116	6.407432175	5.664544393	6.701885476	6.460006861
EXOG	EXOG	2.627370828	2.86477505	2.559687341	2.837661939	1.981208191	2.710400665
NEFL	NEFL	0.021534165	0	0	0	0	0.035641644
FAM208A	FAM208A	4.456381227	4.86279836	3.819969769	4.61830003	3.399146616	3.646900121
SLC35A5	SLC35A5	4.098690223	4.396541969	3.812553365	4.317163381	2.988874065	3.632977661
TST	TST	5.878738827	6.063886258	4.068843098	5.914882302	4.640641749	4.340889366
CFB	CFB	0.596735316	0.37226568	0.756141055	0.114357296	0.220410471	0.353306724
AP001273.2	AP001273.2	1.255198566	1.559349862	1.01903289	1.249530292	0.474181618	0.48982446
EDA2R	EDA2R	0	0	0.036173542	0	0.020108947	0
C10orf53	C10orf53	0	0.032097175	0	0	0	0.032656086
ALAD	ALAD	3.466628686	3.541235665	3.82369587	3.660494904	2.724075262	3.380697314
CLK2	CLK2	3.0970972	3.102481101	4.152872957	2.974367413	3.95483105	4.208388029
DOK7	DOK7	3.349615095	3.495943648	0.247136882	3.177328957	0.196422604	0.126565753
TOP3B	TOP3B	3.921293501	3.912519528	4.271951277	3.977230825	3.973741489	4.40418284
GUCD1	GUCD1	5.210612515	5.065920536	4.839398167	5.130135472	4.878239461	4.924316787
ACTL7B	ACTL7B	0.029546459	0	0.078677733	0.021799643	0	0.06352158
SIRPA	SIRPA	0.052431476	0.316844324	3.814891319	0.072056395	3.679197895	3.98391013
NACC1	NACC1	5.372332034	5.56417084	7.0872217	5.747926295	6.741532378	6.900188401
ZDHHC6	ZDHHC6	5.020376497	4.972630442	6.16748627	5.167760619	5.600361584	5.99976915
TMEM155	TMEM155	0	0.034197963	0	0	0	0
CYHR1	CYHR1	5.469601901	5.28673203	4.919769776	5.168340333	5.30794121	5.040555251
TRIP13	TRIP13	3.623728542	3.837726821	5.336531624	4.030501352	5.178733649	5.381524678
ACSL5	ACSL5	6.14953582	6.234874764	6.392975468	6.245645701	5.671597507	6.331849055
CT45A10	CT45A10	0	0	0.268642548	0	0.204632802	0.1259371
CT45A9	CT45A9	0	0	0	0	0	0
GCSH	GCSH	5.245765687	5.465991046	6.606277946	5.573543822	6.565028256	6.424451205
PQLC3	PQLC3	3.288391491	3.477174757	3.767659671	3.350092953	2.830324901	3.673018818
ERC1	ERC1	1.348766257	1.702348641	2.325982339	1.494520218	1.460715843	2.23573357
ARRDC2	ARRDC2	3.744899233	3.591528989	3.971247857	3.539321004	4.301314957	4.215946363
RFC4	RFC4	5.204460732	5.381702586	6.362846189	5.410831316	6.161687666	6.28525624
ODF3B	ODF3B	1.936576131	1.838953219	2.163218861	1.871192319	2.655718868	2.188621205
AP1S2	AP1S2	3.71884491	4.126002063	4.70469217	4.038569102	3.812302704	4.449630569
ST14	ST14	7.177754663	7.181478571	6.126301143	7.181775436	5.937580576	5.996466823
PRH1-PRR4	PRH1-PRR4	1.179568375	1.32966899	1.255549074	1.196090804	0.920154551	0.45545164
AP000812.4	AP000812.4	0	0	0	0	0	0
SSU72P2	SSU72P2	0.079064431	0	0	0.058204539	0.07883155	0
TAS2R31	TAS2R31	0.282926058	0.598313748	0.42321994	0.328356252	0	0.05530715
GRID2IP	GRID2IP	0.298117145	0.065526266	1.229485177	0.220967188	0.811362516	1.135840844
CHEK2	CHEK2	3.704782391	3.755826124	5.258301618	3.82516949	4.727869061	5.109198707
FADS1	FADS1	1.061302156	0.929697844	4.123142553	1.389228565	3.545662592	4.210449207
DAGLA	DAGLA	1.147365317	1.36534229	1.524143935	1.201104358	1.204046788	1.44789124
CABP7	CABP7	0.067173621	0.162958909	0.020820912	0.05031585	0.132676857	0.111854349
WDR53	WDR53	3.715503219	4.170583682	3.517746477	3.973793185	3.783283772	3.588887299
NSD3	NSD3	3.939394914	3.826335344	4.167879654	3.62855315	3.314922264	4.189347956
ADAMTS17	ADAMTS17	0	0.009735078	2.132553812	0.030528062	2.559198105	2.037321139
EDN1	EDN1	0.552477412	1.041838725	0.982009698	0.886798281	0.96849336	0.971664574
OR11A1	OR11A1	0.004097431	0	0.003635235	0	0	0
CLDN11	CLDN11	0.151177694	0.126404254	0.135754705	0.246525444	0	0.466396584
NAPRT	NAPRT	5.980626024	5.781165094	4.472927596	5.648454859	5.182532528	4.742175272
LRP12	LRP12	2.609126672	2.651353164	1.788134542	2.556164789	1.087297116	2.013101568
DHX16	DHX16	0.223221115	0	1.253226886	0.171042817	0.85264452	1.056472548
SMAD9	SMAD9	0.155132751	0.280236572	1.348760448	0.255561292	0.556937488	1.236553478
HMOX2	HMOX2	5.14365783	5.175536162	5.615818091	5.282707487	6.219391153	5.673619377
NOP10	NOP10	7.087528641	6.996511565	7.985048066	6.952050032	8.643249308	8.001359978
C10orf82	C10orf82	0.094667125	0.063890416	0.410107258	0	0.21416423	0.555851682
PSMB8	PSMB8	3.784885482	3.248373161	0.037490886	3.771299193	0.04544079	0
LCMT2	LCMT2	2.945407315	3.145770372	2.185073638	3.108567946	2.114666861	2.420444674
NELFE	NELFE	3.844482196	4.047567821	4.330284314	4.08339709	4.650488581	4.557298378
CA5B	CA5B	1.01220107	1.340646578	0.794750273	1.448325344	0.539881405	1.427359982
TGM7	TGM7	0	0	0	0	0	0
MCOLN1	MCOLN1	4.133488644	4.15338811	4.159880134	4.138488319	4.072084014	4.132054532
AC008878.2	AC008878.2	0	0	0	0	0	0
RAE1	RAE1	5.363853602	5.418600599	5.751180896	5.220968655	5.988578241	5.676707801
PYGO1	PYGO1	0	0.190176543	0.12164103	0.076091118	0.026276841	0.093192627
A4GNT	A4GNT	0	0	0	0.030034864	0	0.029586177
NHEJ1	NHEJ1	3.316238587	3.376574198	3.343907349	3.49488649	3.353162369	3.447096322
MRM1	MRM1	2.696403409	2.86569319	1.790249427	2.860722494	2.7675637	2.587516214
NCBP1	NCBP1	4.355373651	4.416748152	4.680340505	4.458309159	4.226149661	4.449245268
RAMAC	RAMAC	4.14773814	4.322440161	4.534484983	4.322649262	4.556594951	4.532790714
PROC	PROC	1.008978104	1.636523933	0.298143193	1.582783425	0	0.479747314
CFAP36	CFAP36	6.026493144	5.794491768	4.826532776	5.886639472	4.755548265	4.816798946
RAB43	RAB43	3.174806349	3.360099693	2.427050025	3.384416173	2.316050718	2.695042288
CCDC151	CCDC151	0.344564925	0.304472024	0.82190365	0.375862735	0.469733365	0.733726573
DDX58	DDX58	2.57147295	2.719418941	1.796345984	2.724392703	1.266024896	1.669612345
PRXL2B	PRXL2B	2.950393945	3.080614689	3.642831592	3.071247545	3.523300867	3.597601847
FKBP1B	FKBP1B	0.067072403	0.152053587	3.093206558	0.21553199	3.297438107	3.311193996
PGLYRP2	PGLYRP2	0	0	0.140565344	0	0	0
IPPK	IPPK	3.335331752	3.348539795	3.802185564	3.337005983	4.07449773	3.81147997
IER3IP1	IER3IP1	4.397595577	4.24022807	4.443935464	4.116185074	4.461214868	4.46010166
SLC1A2	SLC1A2	0.365732621	0.283953766	0.445071103	0.313118007	0.043432982	0.247666286
ECM2	ECM2	0	0.069169804	0.038089725	0	0.042058596	0.140579216
DCSTAMP	DCSTAMP	0	0	0	0	0	0
THRSP	THRSP	0	0	0	0.093962236	0	0.092469968
PSORS1C2	PSORS1C2	0	0	0.341772884	0	0.507434397	0.129739463
RPS4X	RPS4X	10.10463409	10.13783827	9.412947826	10.14642041	9.844310189	9.53900056
NINJ2	NINJ2	1.224510926	1.559569391	0.341161326	1.388197254	0.136145702	0.214710843
SLC37A4	SLC37A4	2.058773	2.679913524	4.241941947	2.867687695	3.657365981	4.265961181
OGG1	OGG1	3.675746222	3.596224259	4.185258004	3.630586496	3.918107038	4.070011988
XAGE1A	XAGE1A	0	0	0	0	0.114070992	0
MDH2	MDH2	7.545875874	7.556862466	7.89304842	7.521869647	8.327977387	8.026043392
C16orf74	C16orf74	1.691260786	1.568676649	4.733830026	1.846604034	5.106658159	5.050606348
RTN4RL1	RTN4RL1	0	0	2.898459907	0.013957211	2.569085155	2.923261396
NCR3	NCR3	0.123375377	0.085486796	0.029414154	0.113930752	0.024399969	0.022958336
ADTRP	ADTRP	0	0.408021593	0.071069021	0.114299187	0.224352742	0.360601269
TPO	TPO	0.334089968	0.43372159	0.105570502	0.448137653	0.307939061	0.360962583
TNKS	TNKS	2.906487951	2.792474351	3.178420018	2.892471037	2.898457856	3.096312815
IFIT2	IFIT2	2.195806353	2.403821785	1.179877251	2.46536305	1.355343907	1.07567638
AC000120.2	AC000120.2	0	0	0.138581208	0	0	0.136476484
LRRD1	LRRD1	0	0.072385323	0.060789644	0.121494363	0	0.220043988
OR9G9	OR9G9	0	0	0	0	0	0
TMEM170B	TMEM170B	0.536729316	0.474390354	0.028729254	0.548599381	0.011166701	0.034668459
GSAP	GSAP	2.220840752	2.258474603	0.392527827	2.390323478	0.292520274	0.464663144
ABHD13	ABHD13	2.38261469	2.33698885	1.894949661	2.331346934	1.886046726	1.850855418
DEFB126	DEFB126	0	0.110293479	0	0	0	0.186085945
ANGPTL2	ANGPTL2	0.018487476	0	0	0	0	0
MOCS3	MOCS3	1.81582542	2.048877861	2.174729183	2.028664622	2.238337476	2.187710747
CDSN	CDSN	0.093644545	0	0	0	0	0
ODF3	ODF3	0.066954651	0	0	0.016718234	0	0
CD300LF	CD300LF	0.342642237	0.308253686	0	0.225321826	0	0
EDAR	EDAR	0.887079136	1.075112176	0.028358249	1.260145524	0.016163527	0.034559582
EIF1AD	EIF1AD	4.41392094	4.01395555	5.529325286	3.706671445	5.392606998	5.57849322
SFRP4	SFRP4	0.264914215	0.515469846	0	0.070322165	0.116787255	0
ATXN2L	ATXN2L	7.332853834	7.155822193	6.973771688	7.216980356	6.891525076	6.814434916
TRARG1	TRARG1	0	0	0	0	0	0
KRTAP17-1	KRTAP17-1	0	0	0.095238648	0	0.155655985	0.076873184
OR5T2	OR5T2	0	0	0	0	0	0
PODNL1	PODNL1	1.067394347	1.129170697	0.745669581	1.211193594	1.147428753	0.512581866
DRGX	DRGX	0.122907904	0.082704088	0	0.037283532	0	0.018496164
PIBF1	PIBF1	3.436102392	3.243710402	3.553783296	3.558483287	3.356629511	3.200736477
HIGD1B	HIGD1B	0	1.542109438	0.651776847	0.716728443	0.703409942	1.416667905
FAM187A	FAM187A	0.952958971	0.782611534	0.914157297	0.868500293	1.507202475	0.895579887
UBB	UBB	10.60901503	10.55336241	10.7010101	10.5626391	11.19955173	10.76328635
MYO10	MYO10	4.746241167	5.063696929	3.594539592	5.050354482	2.905941376	3.519967794
SLC1A4	SLC1A4	5.587289734	5.729511414	0.971817435	5.778443363	0.79530315	0.790699234
DDA1	DDA1	6.072080068	6.093386441	6.27802403	6.065046176	6.266492894	6.21849692
DAXX	DAXX	4.720139569	4.526711561	5.24368812	4.492865436	5.569137912	5.296328356
YIPF7	YIPF7	0	0	0	0	0	0.148062043
RHEB	RHEB	6.688620599	6.504888029	6.975173695	6.466142013	6.955848832	6.99004024
SIGMAR1	SIGMAR1	5.936175779	5.974926641	7.306136917	6.057099304	6.998684169	7.34605573
BET1	BET1	4.79807774	4.810449993	3.549495199	4.890857651	3.326918565	3.474075552
SCGB1D2	SCGB1D2	0.204071836	0	0	0.151536739	0	0
ARID3C	ARID3C	1.198110641	1.50544891	0.999821095	1.439538036	0.373505675	0.933257628
MTIF2	MTIF2	5.226824547	5.266079447	5.030889653	5.248078837	4.992423892	4.973497949
TTYH1	TTYH1	0.120823056	0.194486008	0	0.264954437	0.015802832	0.07778073
PCP4	PCP4	1.410902767	1.174994371	0	1.170995405	0.13067999	0.214583659
CLTCL1	CLTCL1	1.945551148	2.144717491	2.086827576	2.04906846	1.127639486	1.847425847
FBXL16	FBXL16	0.433515026	0.508800511	4.507912589	0.45447072	4.176371447	4.542298853
SUGT1	SUGT1	6.232615288	6.118999298	6.54057284	6.050593376	6.500874409	6.429007963
